Rolling,Lower Bound,Upper Bound,Shift,p-value
75,0,28,40,0.7552734779091519
75,0,28,45,0.6548744515419229
75,0,28,50,0.6959013318624077
75,0,32,0,0.8046220853846258
75,0,32,5,0.7534886239055428
75,0,32,10,0.7163604777372998
75,0,32,15,0.6460346123802085
75,0,32,20,0.6744981516781572
75,0,32,25,0.6749312440660805
75,0,32,30,0.787130421678674
75,0,32,35,0.9179780185430729
75,0,32,40,0.7552807916046944
75,0,32,45,0.6548836491131915
75,0,32,50,0.6959095224571173
75,0,36,0,0.797116367680502
75,0,36,5,0.746881825074152
75,0,36,10,0.7094513030894336
75,0,36,15,0.6379088508063745
75,0,36,20,0.6661301338600973
75,0,36,25,0.6749326695748223
75,0,36,30,0.7871340765903411
75,0,36,35,0.917980043972427
75,0,36,40,0.7552856028775148
75,0,36,45,0.6548897248150911
75,0,36,50,0.6959149546832556
75,0,40,0,0.7965255282642517
75,0,40,5,0.7469055676179861
75,0,40,10,0.709619390085339
75,0,40,15,0.63791074022178
75,0,40,20,0.6661322464137883
75,0,40,25,0.6749337522670027
75,0,40,30,0.7871368247270829
75,0,40,35,0.9179815537506145
75,0,40,40,0.75528915915416
75,0,40,45,0.6548941790541396
75,0,40,50,0.6959189055388396
75,0,44,0,0.7963962160396778
75,0,44,5,0.7469125167052408
75,0,44,10,0.709659004180349
75,0,44,15,0.6379119364929069
75,0,44,20,0.6661335809838331
75,0,44,25,0.6749344355163056
75,0,44,30,0.7871385525139576
75,0,44,35,0.9179825003796538
75,0,44,40,0.7552913825765731
75,0,44,45,0.6548969560889553
75,0,44,50,0.6959213619409035
75,0,48,0,0.7963965483666053
75,0,48,5,0.7469127728893661
75,0,48,10,0.7096594297826124
75,0,48,15,0.6379126060872018
75,0,48,20,0.6661343289848929
75,0,48,25,0.6749348192540661
75,0,48,30,0.7871395234471021
75,0,48,35,0.9179830329805061
75,0,48,40,0.7552926342727202
75,0,48,45,0.6548985203674111
75,0,48,50,0.695922746420798
75,0,52,0,0.7963967619100526
75,0,52,5,0.7469129378989384
75,0,52,10,0.7096597045559774
75,0,52,15,0.6379130394092611
75,0,52,20,0.6661348141612351
75,0,52,25,0.6749350688329994
75,0,52,30,0.7871401560680109
75,0,52,35,0.9179833807489886
75,0,52,40,0.7552934524545916
75,0,52,45,0.6548995439631496
75,0,52,50,0.6959236533277865
75,0,300,0,0.7963973086290245
75,0,300,5,0.7469133668651174
75,0,300,10,0.7096604295015516
75,0,300,15,0.6379141992441146
75,0,300,20,0.666136131134053
75,0,300,25,0.6749357560460627
75,0,300,30,0.7871419200843712
75,0,300,35,0.9179843629499713
75,0,300,40,0.7552957730246305
75,0,300,45,0.6549024593842344
75,0,300,50,0.6959262472094562
75,1,12,0,0.8274266903045078
75,1,12,5,0.757570375445766
75,1,12,10,0.703665895863528
75,1,12,15,0.6591999937436116
75,1,12,20,0.6773707837320694
75,1,12,25,0.6229468006711454
75,1,12,30,0.6656622749701426
75,1,12,35,0.8497279847693193
75,1,12,40,0.8786431088649971
75,1,12,45,0.7698950728979913
75,1,12,50,0.820710085974434
75,1,16,0,0.8010680004771332
75,1,16,5,0.7301604694777228
75,1,16,10,0.6753909968374612
75,1,16,15,0.573034073067707
75,1,16,20,0.6004022330351432
75,1,16,25,0.5208900539233168
75,1,16,30,0.5728777029372316
75,1,16,35,0.8340429814018278
75,1,16,40,0.9076150843160379
75,1,16,45,0.8033329458009308
75,1,16,50,0.8657937046913695
75,1,20,0,0.7651658846485667
75,1,20,5,0.698859898755454
75,1,20,10,0.6417762476220181
75,1,20,15,0.4982589054389348
75,1,20,20,0.5299158427823434
75,1,20,25,0.40513361367118306
75,1,20,30,0.5004444432360939
75,1,20,35,0.8405633448884389
75,1,20,40,0.9109302784203379
75,1,20,45,0.8110114381793916
75,1,20,50,0.8796482012660054
75,1,24,0,0.737626866812714
75,1,24,5,0.6723572054577492
75,1,24,10,0.61464870933546
75,1,24,15,0.47365058728452847
75,1,24,20,0.502586399244684
75,1,24,25,0.36939340251721753
75,1,24,30,0.4852051066923485
75,1,24,35,0.8743709898755133
75,1,24,40,0.8832881099046312
75,1,24,45,0.7870626990178539
75,1,24,50,0.8536753836709425
75,1,28,0,0.7256926292227186
75,1,28,5,0.6608767820111456
75,1,28,10,0.603144418225876
75,1,28,15,0.46760001144162355
75,1,28,20,0.4947389476636668
75,1,28,25,0.36947803494421005
75,1,28,30,0.4852978482843213
75,1,28,35,0.8743788174037102
75,1,28,40,0.8832949055053982
75,1,28,45,0.7870741878631977
75,1,28,50,0.8536834751105549
75,1,32,0,0.7145445682033089
75,1,32,5,0.6486948571822357
75,1,32,10,0.5921660756149701
75,1,32,15,0.46310984308726744
75,1,32,20,0.48852584680428146
75,1,32,25,0.36954308941869707
75,1,32,30,0.48536917599363294
75,1,32,35,0.8743848427752621
75,1,32,40,0.8833001450493169
75,1,32,45,0.7870830607692504
75,1,32,50,0.853689734223436
75,1,36,0,0.7100611320454311
75,1,36,5,0.6435239987830144
75,1,36,10,0.5876671947756749
75,1,36,15,0.46157367928620807
75,1,36,20,0.48623395343146814
75,1,36,25,0.3695856935913079
75,1,36,30,0.4854160070500616
75,1,36,35,0.8743888096989954
75,1,36,40,0.883303605482866
75,1,36,45,0.7870889391425847
75,1,36,50,0.8536938934907541
75,1,40,0,0.7103178328326374
75,1,40,5,0.6442294226536429
75,1,40,10,0.5883567117423615
75,1,40,15,0.46155640327775316
75,1,40,20,0.4862158295655954
75,1,40,25,0.3696172648248405
75,1,40,30,0.4854503618751207
75,1,40,35,0.8743916901816966
75,1,40,40,0.8833060934408888
75,1,40,45,0.7870931249080908
75,1,40,50,0.8536968271365475
75,1,44,0,0.710318609523976
75,1,44,5,0.6442309391554188
75,1,44,10,0.588358828123837
75,1,44,15,0.46154462939734986
75,1,44,20,0.486203477705512
75,1,44,25,0.36963882399114456
75,1,44,30,0.4854738058589816
75,1,44,35,0.874393654574666
75,1,44,40,0.8833077888656156
75,1,44,45,0.7870959752540632
75,1,44,50,0.8536988233879333
75,1,48,0,0.7103189467078104
75,1,48,5,0.6442315995798868
75,1,48,10,0.5883597527278608
75,1,48,15,0.46153947493770586
75,1,48,20,0.48619805311367403
75,1,48,25,0.36964833271593023
75,1,48,30,0.48548417412854594
75,1,48,35,0.8743945257115004
75,1,48,40,0.8833085417621354
75,1,48,45,0.787097242770612
75,1,48,50,0.853699712306005
75,1,52,0,0.7103192471737105
75,1,52,5,0.6442321890658778
75,1,52,10,0.5883605794254056
75,1,52,15,0.4615348612658926
75,1,52,20,0.4861931893024831
75,1,52,25,0.369656878669537
75,1,52,30,0.48549350643416755
75,1,52,35,0.8743953109756
75,1,52,40,0.8833092209897571
75,1,52,45,0.7870983871909247
75,1,52,50,0.8537005155386765
75,1,300,0,0.7103199525222501
75,1,300,5,0.6442335997506896
75,1,300,10,0.5883625949284648
75,1,300,15,0.461523421024266
75,1,300,20,0.4861809174508339
75,1,300,25,0.36967883115794886
75,1,300,30,0.48551786398115415
75,1,300,35,0.8743973924278453
75,1,300,40,0.8833110307305156
75,1,300,45,0.7871014520616455
75,1,300,50,0.8537026775590922
75,2,12,0,0.7886725131314278
75,2,12,5,0.7171890364256837
75,2,12,10,0.6607668564192571
75,2,12,15,0.5666345180163391
75,2,12,20,0.6017073156634622
75,2,12,25,0.5062787579440922
75,2,12,30,0.5566688501600526
75,2,12,35,0.8307427649048831
75,2,12,40,0.8633572010671291
75,2,12,45,0.7743201074737689
75,2,12,50,0.8313300821607538
75,2,16,0,0.7509645005723764
75,2,16,5,0.6803826635249648
75,2,16,10,0.622462317176423
75,2,16,15,0.46927319740075824
75,2,16,20,0.5093035817491888
75,2,16,25,0.32274490205614803
75,2,16,30,0.42963778543385966
75,2,16,35,0.8145528124321598
75,2,16,40,0.8970153067937737
75,2,16,45,0.8120747775099397
75,2,16,50,0.8826013388898399
75,2,20,0,0.7140748664926911
75,2,20,5,0.6420437049566767
75,2,20,10,0.5859268640707218
75,2,20,15,0.43968211382523126
75,2,20,20,0.47321266324589295
75,2,20,25,0.2685972472013929
75,2,20,30,0.37858372671164275
75,2,20,35,0.8329864005898007
75,2,20,40,0.8917567765039174
75,2,20,45,0.8112922479950722
75,2,20,50,0.8846765408182984
75,2,24,0,0.690740065497295
75,2,24,5,0.615898801875624
75,2,24,10,0.5632145153323307
75,2,24,15,0.44189200166163944
75,2,24,20,0.4712927216629248
75,2,24,25,0.26472965397958437
75,2,24,30,0.3756903442009327
75,2,24,35,0.8679332742039793
75,2,24,40,0.8627789546134118
75,2,24,45,0.785063206177427
75,2,24,50,0.8567033021023658
75,2,28,0,0.6791631428550415
75,2,28,5,0.6023398452223176
75,2,28,10,0.5521740851836812
75,2,28,15,0.4451616502143122
75,2,28,20,0.4720875408096976
75,2,28,25,0.26471771715621256
75,2,28,30,0.3757948308803405
75,2,28,35,0.8679433451153168
75,2,28,40,0.8627882906723086
75,2,28,45,0.7850767586540993
75,2,28,50,0.8567126144868196
75,2,32,0,0.6676767181622647
75,2,32,5,0.5886347517592199
75,2,32,10,0.54185227058685
75,2,32,15,0.44932787007557984
75,2,32,20,0.47381940556332824
75,2,32,25,0.26471066985261105
75,2,32,30,0.37587201477046306
75,2,32,35,0.867950750634152
75,2,32,40,0.8627951742872773
75,2,32,45,0.7850867782872376
75,2,32,50,0.8567195174777411
75,2,36,0,0.6662083986371097
75,2,36,5,0.586829231987111
75,2,36,10,0.5406338638328256
75,2,36,15,0.449945006004444
75,2,36,20,0.47405992499284955
75,2,36,25,0.26470659390261997
75,2,36,30,0.3759259703741292
75,2,36,35,0.8679559036453466
75,2,36,40,0.8627999659654011
75,2,36,45,0.7850937559937434
75,2,36,50,0.856724326687933
75,2,40,0,0.6666605015802347
75,2,40,5,0.587262489633266
75,2,40,10,0.5410845348102684
75,2,40,15,0.4498383368715656
75,2,40,20,0.47396111760961934
75,2,40,25,0.2647041274279388
75,2,40,30,0.37596369996651546
75,2,40,35,0.8679594621090989
75,2,40,40,0.8628032446056024
75,2,40,45,0.7850984875935952
75,2,40,50,0.8567275589445348
75,2,44,0,0.6666614769143172
75,2,44,5,0.5872655506596687
75,2,44,10,0.541086998943169
75,2,44,15,0.4497659231220068
75,2,44,20,0.4738939578451514
75,2,44,25,0.26470263261666627
75,2,44,30,0.37598951780790246
75,2,44,35,0.8679618937754072
75,2,44,40,0.8628054861898395
75,2,44,45,0.7851017242828814
75,2,44,50,0.8567297711427624
75,2,48,0,0.6666619353013428
75,2,48,5,0.5872669949139884
75,2,48,10,0.5410881662250492
75,2,48,15,0.4497315359241384
75,2,48,20,0.47386194253798697
75,2,48,25,0.26470196991538986
75,2,48,30,0.3760019501367391
75,2,48,35,0.8679630672365012
75,2,48,40,0.8628065698086013
75,2,48,45,0.7851032916832932
75,2,48,50,0.8567308442676379
75,2,52,0,0.6666623795561353
75,2,52,5,0.5872683965005474
75,2,52,10,0.5410893006166069
75,2,52,15,0.4496981023963269
75,2,52,20,0.4738307726561317
75,2,52,25,0.26470135659811805
75,2,52,30,0.37601410650226774
75,2,52,35,0.8679642150332434
75,2,52,40,0.8628076304128282
75,2,52,45,0.7851048267970969
75,2,52,50,0.856731895965219
75,2,300,0,0.6666633187937077
75,2,300,5,0.5872714291174276
75,2,300,10,0.5410918105042255
75,2,300,15,0.449622643954942
75,2,300,20,0.47375896519175986
75,2,300,25,0.2647000426805273
75,2,300,30,0.37604329808443415
75,2,300,35,0.8679670176825365
75,2,300,40,0.8628102357471212
75,2,300,45,0.7851086201670847
75,2,300,50,0.8567345099733298
75,3,12,0,0.7583200170963138
75,3,12,5,0.6794228239729829
75,3,12,10,0.6206834913387592
75,3,12,15,0.48228628995095224
75,3,12,20,0.5265977747256012
75,3,12,25,0.31795574177120256
75,3,12,30,0.42288734927385363
75,3,12,35,0.8093986672436269
75,3,12,40,0.8623290565536302
75,3,12,45,0.7908096358189556
75,3,12,50,0.8532743170669278
75,3,16,0,0.7121724814421284
75,3,16,5,0.6323535767752309
75,3,16,10,0.5765220724903748
75,3,16,15,0.4424877099270085
75,3,16,20,0.4765357424220694
75,3,16,25,0.24288747080874107
75,3,16,30,0.3338481053671449
75,3,16,35,0.795977206671103
75,3,16,40,0.8970838009946076
75,3,16,45,0.8295069115009239
75,3,16,50,0.9071993846921966
75,3,20,0,0.6741029311051404
75,3,20,5,0.5896983327987553
75,3,20,10,0.5413713714841419
75,3,20,15,0.46166106425562237
75,3,20,20,0.49465372589508083
75,3,20,25,0.23255690304725865
75,3,20,30,0.31336311639853387
75,3,20,35,0.8350543795245317
75,3,20,40,0.8745786845462177
75,3,20,45,0.8115404264052544
75,3,20,50,0.8875739233068368
75,3,24,0,0.6554884961239817
75,3,24,5,0.5688291987727223
75,3,24,10,0.5254273052914248
75,3,24,15,0.47547027918325757
75,3,24,20,0.5062106691290811
75,3,24,25,0.23380597414421322
75,3,24,30,0.3133355587476736
75,3,24,35,0.8614805046654189
75,3,24,40,0.8521254392719545
75,3,24,45,0.790555321049506
75,3,24,50,0.865535456828205
75,3,28,0,0.6439029420555409
75,3,28,5,0.5557301368185499
75,3,28,10,0.5161879879399549
75,3,28,15,0.48592192659203126
75,3,28,20,0.5152476451827693
75,3,28,25,0.23351435060247258
75,3,28,30,0.31331678995484286
75,3,28,35,0.861492820138697
75,3,28,40,0.8521368446049569
75,3,28,45,0.7905704812338095
75,3,28,50,0.8655455066017332
75,3,32,0,0.6330081297667233
75,3,32,5,0.5444512832355131
75,3,32,10,0.5084927104153207
75,3,32,15,0.49525498412417346
75,3,32,20,0.5236105296992499
75,3,32,25,0.23331322112853684
75,3,32,30,0.31330546058754366
75,3,32,35,0.861501568276163
75,3,32,40,0.8521449733386077
75,3,32,45,0.7905813224833667
75,3,32,50,0.8655527168128341
75,3,36,0,0.6338418714784068
75,3,36,5,0.544908339743309
75,3,36,10,0.5090447824468053
75,3,36,15,0.4947182742320113
75,3,36,20,0.5230474634362627
75,3,36,25,0.23316869274161903
75,3,36,30,0.3132982192923679
75,3,36,35,0.8615079125415301
75,3,36,40,0.8521508469507169
75,3,36,45,0.7905891287064024
75,3,36,50,0.8655578905980401
75,3,40,0,0.6342380514478376
75,3,40,5,0.5451192969506855
75,3,40,10,0.509298437920511
75,3,40,15,0.49435393689781304
75,3,40,20,0.522667298463396
75,3,40,25,0.23307208853652564
75,3,40,30,0.3132938211118817
75,3,40,35,0.8615121533570869
75,3,40,40,0.852154749129832
75,3,40,45,0.7905942836987437
75,3,40,50,0.8655612868483913
75,3,44,0,0.6342391920150497
75,3,44,5,0.5451225326417448
75,3,44,10,0.509300174934703
75,3,44,15,0.49411951528547393
75,3,44,20,0.5224223198957222
75,3,44,25,0.23300993522237873
75,3,44,30,0.3132911660922145
75,3,44,35,0.8615149115972113
75,3,44,40,0.8521572891308573
75,3,44,45,0.7905976419231282
75,3,44,50,0.865563501111061
75,3,48,0,0.6342398197187251
75,3,48,5,0.5451243212248598
75,3,48,10,0.5093011394864152
75,3,48,15,0.4939891486225322
75,3,48,20,0.5222855295630595
75,3,48,25,0.23297515812100658
75,3,48,30,0.31328973706867935
75,3,48,35,0.8615164745553325
75,3,48,40,0.8521587312282222
75,3,48,45,0.790599552286775
75,3,48,50,0.8655647631425103
75,3,52,0,0.6342404562897838
75,3,52,5,0.5451261370849225
75,3,52,10,0.5093021199799702
75,3,52,15,0.493856749185726
75,3,52,20,0.5221464740258678
75,3,52,25,0.23293982113973216
75,3,52,30,0.3132883301956439
75,3,52,35,0.8615180712307497
75,3,52,40,0.8521602051803276
75,3,52,45,0.7906015058565851
75,3,52,50,0.8655660543724403
75,3,300,0,0.6342416547082873
75,3,300,5,0.5451296538693575
75,3,300,10,0.5093040712510757
75,3,300,15,0.4935872430987195
75,3,300,20,0.5218564668001147
75,3,300,25,0.23286456122191795
75,3,300,30,0.3132854307651532
75,3,300,35,0.8615216431078128
75,3,300,40,0.852163525619183
75,3,300,45,0.7906059371454547
75,3,300,50,0.865569003124963
75,4,12,0,0.7263536183839384
75,4,12,5,0.6311047370262062
75,4,12,10,0.5696493376454943
75,4,12,15,0.45080765012328483
75,4,12,20,0.4857634227343338
75,4,12,25,0.23723715440829835
75,4,12,30,0.3174432400322467
75,4,12,35,0.7778684653661196
75,4,12,40,0.8821326340632661
75,4,12,45,0.8300463028577271
75,4,12,50,0.9039791167205413
75,4,16,0,0.6778701319337153
75,4,16,5,0.5780280316098023
75,4,16,10,0.5274603579249391
75,4,16,15,0.4465363589206688
75,4,16,20,0.49746200781834504
75,4,16,25,0.22399604680242383
75,4,16,30,0.282628223239004
75,4,16,35,0.7794852059827574
75,4,16,40,0.9052194878613573
75,4,16,45,0.856925818370704
75,4,16,50,0.9452720326387055
75,4,20,0,0.6384933261538718
75,4,20,5,0.5380263365771343
75,4,20,10,0.4989107465010373
75,4,20,15,0.4089949263784739
75,4,20,20,0.456840186346787
75,4,20,25,0.2289033170477408
75,4,20,30,0.2769627322721646
75,4,20,35,0.8400193602080468
75,4,20,40,0.863493834485757
75,4,20,45,0.8189949022188621
75,4,20,50,0.902075374331644
75,4,24,0,0.6254422194707853
75,4,24,5,0.525191321459024
75,4,24,10,0.49067679404892073
75,4,24,15,0.41268323984732347
75,4,24,20,0.46260283981884254
75,4,24,25,0.22807922142355938
75,4,24,30,0.2765380018532142
75,4,24,35,0.8481892634152585
75,4,24,40,0.8565487197552043
75,4,24,45,0.812357662475144
75,4,24,50,0.8951463632009061
75,4,28,0,0.6138140067526732
75,4,28,5,0.5147772970474948
75,4,28,10,0.48460766809739986
75,4,28,15,0.4151296739807592
75,4,28,20,0.4666490886290696
75,4,28,25,0.22732030999328512
75,4,28,30,0.2762056686671369
75,4,28,35,0.8482049896813373
75,4,28,40,0.856561702063527
75,4,28,45,0.8123739683516966
75,4,28,50,0.8951556855150515
75,4,32,0,0.6059291913262161
75,4,32,5,0.5086910117029637
75,4,32,10,0.4811327222766426
75,4,32,15,0.41626836908872944
75,4,32,20,0.46867711131819556
75,4,32,25,0.22682101305399108
75,4,32,30,0.27598717847750115
75,4,32,35,0.8482156585842635
75,4,32,40,0.8565705459504072
75,4,32,45,0.8123851227061875
75,4,32,50,0.8951620885267174
75,4,36,0,0.6068949836037547
75,4,36,5,0.5090021482721651
75,4,36,10,0.48156551188241037
75,4,36,15,0.41622002029123706
75,4,36,20,0.468820323306126
75,4,36,25,0.22644444143868195
75,4,36,30,0.2758243194019061
75,4,36,35,0.8482236994606536
75,4,36,40,0.856577156454972
75,4,36,45,0.8123933933139297
75,4,36,50,0.8951667985710373
75,4,40,0,0.6071113299404194
75,4,40,5,0.5090713160515989
75,4,40,10,0.4816581090097377
75,4,40,15,0.416188114441987
75,4,40,20,0.46891172860149954
75,4,40,25,0.22619947244009372
75,4,40,30,0.2757188547099586
75,4,40,35,0.8482289686402458
75,4,40,40,0.8565814774828818
75,4,40,45,0.8123987863497204
75,4,40,50,0.8951698623880961
75,4,44,0,0.6071125379537833
75,4,44,5,0.5090734270779009
75,4,44,10,0.48165791674743463
75,4,44,15,0.4161694701627233
75,4,44,20,0.46896418346114377
75,4,44,25,0.2260565872719889
75,4,44,30,0.2756572808726367
75,4,44,35,0.8482320800022222
75,4,44,40,0.8565840322648927
75,4,44,45,0.8124019791411512
75,4,44,50,0.8951716785815708
75,4,48,0,0.6071133622158538
75,4,48,5,0.5090748736939696
75,4,48,10,0.4816577853535029
75,4,48,15,0.4161565910129338
75,4,48,20,0.46900007281618405
75,4,48,25,0.22595760650027796
75,4,48,30,0.27561451793908426
75,4,48,35,0.8482342605224862
75,4,48,40,0.856585825929792
75,4,48,45,0.812404224770385
75,4,48,50,0.8951729582560521
75,4,52,0,0.6071142246500429
75,4,52,5,0.5090763889069048
75,4,52,10,0.481657648385971
75,4,52,15,0.41614307648328086
75,4,52,20,0.46903733292473404
75,4,52,25,0.22585400588439236
75,4,52,30,0.2755697691006257
75,4,52,35,0.8482365545145661
75,4,52,40,0.8565877136278692
75,4,52,45,0.8124065890349945
75,4,52,50,0.8951743060428866
75,4,300,0,0.6071156433650219
75,4,300,5,0.5090789695292743
75,4,300,10,0.4816574093173862
75,4,300,15,0.41611854771038126
75,4,300,20,0.46910577234055395
75,4,300,25,0.22565622920865003
75,4,300,30,0.2754822071939618
75,4,300,35,0.8482411894298408
75,4,300,40,0.8565915585402668
75,4,300,45,0.8124114430214673
75,4,300,50,0.8951770947475551
75,5,12,0,0.6859303812722133
75,5,12,5,0.5643130321505935
75,5,12,10,0.5104998135134813
75,5,12,15,0.39477507804590084
75,5,12,20,0.433067909655221
75,5,12,25,0.23097077517267559
75,5,12,30,0.2675726554496407
75,5,12,35,0.7158275159413519
75,5,12,40,0.9400592313756438
75,5,12,45,0.91276065407275
75,5,12,50,0.9993676362269119
75,5,16,0,0.636133886872903
75,5,16,5,0.5178034131081384
75,5,16,10,0.48005431680733324
75,5,16,15,0.29863801629431486
75,5,16,20,0.32444945884259396
75,5,16,25,0.24526120041339122
75,5,16,30,0.27356312544678973
75,5,16,35,0.7400109078632681
75,5,16,40,0.9443820888182332
75,5,16,45,0.9196460737346441
75,5,16,50,0.9851846082077966
75,5,20,0,0.6022371587934686
75,5,20,5,0.4931269525477765
75,5,20,10,0.465729672375204
75,5,20,15,0.2899501133166037
75,5,20,20,0.31565758575899416
75,5,20,25,0.2526868173077193
75,5,20,30,0.2741320933933402
75,5,20,35,0.8103726144629962
75,5,20,40,0.8903539302801741
75,5,20,45,0.8673730582794333
75,5,20,50,0.9584231285368977
75,5,24,0,0.590890470535629
75,5,24,5,0.4858483348529946
75,5,24,10,0.4627884425376051
75,5,24,15,0.28902620089599185
75,5,24,20,0.31524492650916536
75,5,24,25,0.25024570404381546
75,5,24,30,0.27217807975854785
75,5,24,35,0.8103997925244999
75,5,24,40,0.8903685410685964
75,5,24,45,0.8673904899612636
75,5,24,50,0.958428578754813
75,5,28,0,0.5798644677556124
75,5,28,5,0.480471536695101
75,5,28,10,0.4613158351873815
75,5,28,15,0.28830966924499923
75,5,28,20,0.3149120468603874
75,5,28,25,0.24837773663737833
75,5,28,30,0.27068461994434556
75,5,28,35,0.810421518068797
75,5,28,40,0.8903802364811289
75,5,28,45,0.867404465958795
75,5,28,50,0.9584329553806278
75,5,32,0,0.5754818999369016
75,5,32,5,0.47874952746912947
75,5,32,10,0.4610142322471352
75,5,32,15,0.28782751646580984
75,5,32,20,0.31466549289474344
75,5,32,25,0.24716284024670904
75,5,32,30,0.26971208691748605
75,5,32,35,0.8104361706558577
75,5,32,40,0.8903881483603677
75,5,32,45,0.8674139508047995
75,5,32,50,0.958435934831604
75,5,36,0,0.5764592748831104
75,5,36,5,0.4789150470639445
75,5,36,10,0.4612906181799449
75,5,36,15,0.28745686669737663
75,5,36,20,0.31446758735749947
75,5,36,25,0.24626522341753826
75,5,36,30,0.2690013213062611
75,5,36,35,0.8104470139240866
75,5,36,40,0.8903939464667965
75,5,36,45,0.8674208359830574
75,5,36,50,0.9584380774638691
75,5,40,0,0.5764616747460168
75,5,40,5,0.4789129236319202
75,5,40,10,0.4612817207533957
75,5,40,15,0.2872020111789656
75,5,40,20,0.31433464597280175
75,5,40,25,0.24563619866514685
75,5,40,30,0.2685036667343145
75,5,40,35,0.8104547294168913
75,5,40,40,0.8903980699653721
75,5,40,45,0.8674257305778492
75,5,40,50,0.958439599998586
75,5,44,0,0.5764627745457871
75,5,44,5,0.47891194836494255
75,5,44,10,0.4612776049196463
75,5,44,15,0.28708573596449216
75,5,44,20,0.31427459896340737
75,5,44,25,0.24534305814386304
75,5,44,30,0.26827077502868846
75,5,44,35,0.8104583928526718
75,5,44,40,0.8904000323917729
75,5,44,45,0.8674280654647604
75,5,44,50,0.9584403279905737
75,5,48,0,0.5764637884148572
75,5,48,5,0.4789110490698886
75,5,48,10,0.4612737972241756
75,5,48,15,0.2869791845122522
75,5,48,20,0.3142199864194949
75,5,48,25,0.24507149667278055
75,5,48,30,0.26805470349794813
75,5,48,35,0.8104618187117011
75,5,48,40,0.8904018692994125
75,5,48,45,0.867430253157415
75,5,48,50,0.9584410107508058
75,5,52,0,0.5764648515785488
75,5,52,5,0.4789101070541155
75,5,52,10,0.4612698009284364
75,5,52,15,0.28686854444577303
75,5,52,20,0.31416378215947843
75,5,52,25,0.2447871864455082
75,5,52,30,0.2678284318673404
75,5,52,35,0.8104654301539586
75,5,52,40,0.890403806356995
75,5,52,45,0.8674325609770669
75,5,52,50,0.9584417312636238
75,5,300,0,0.5764663458057913
75,5,300,5,0.4789087291888753
75,5,300,10,0.46126371133107236
75,5,300,15,0.2866962296757203
75,5,300,20,0.31407438429980766
75,5,300,25,0.24430929284983932
75,5,300,30,0.2674364336343966
75,5,300,35,0.8104719269859587
75,5,300,40,0.8904073237391291
75,5,300,45,0.8674367903124638
75,5,300,50,0.9584430636139362
75,6,12,0,0.6667225577933023
75,6,12,5,0.527454645886507
75,6,12,10,0.48496475380346105
75,6,12,15,0.280220179045737
75,6,12,20,0.29695968803562633
75,6,12,25,0.2708043099347662
75,6,12,30,0.2949150561070515
75,6,12,35,0.6896793563932258
75,6,12,40,0.9866005555139482
75,6,12,45,0.9685108552054795
75,6,12,50,0.9326201237011058
75,6,16,0,0.6139419678346822
75,6,16,5,0.4912627757724931
75,6,16,10,0.46469247198506547
75,6,16,15,0.27812466618772047
75,6,16,20,0.2965786262498189
75,6,16,25,0.2929255663061635
75,6,16,30,0.31228134130301544
75,6,16,35,0.7408636042871073
75,6,16,40,0.96797859457743
75,6,16,45,0.951875555756444
75,6,16,50,0.9472877241483967
75,6,20,0,0.5857719639508441
75,6,20,5,0.4780795478896215
75,6,20,10,0.45942113130951157
75,6,20,15,0.27448421854870464
75,6,20,20,0.29343234389363637
75,6,20,25,0.29422879326105333
75,6,20,30,0.30827333174542226
75,6,20,35,0.8097422835452316
75,6,20,40,0.9104736371075649
75,6,20,45,0.8952157002727921
75,6,20,50,0.993983830760839
75,6,24,0,0.5745206920884155
75,6,24,5,0.4746954432874373
75,6,24,10,0.4599781003755229
75,6,24,15,0.27105964132519034
75,6,24,20,0.29035043961019247
75,6,24,25,0.28923881088221226
75,6,24,30,0.30374398029890465
75,6,24,35,0.8097758937333864
75,6,24,40,0.9104880123050234
75,6,24,45,0.8952324405788459
75,6,24,50,0.9939847691023912
75,6,28,0,0.5634279553892969
75,6,28,5,0.4730699521454712
75,6,28,10,0.46176945239709566
75,6,28,15,0.2686692024533925
75,6,28,20,0.2881992462021685
75,6,28,25,0.28567478947847363
75,6,28,30,0.3005160869113177
75,6,28,35,0.8098014669764223
75,6,28,40,0.9104989776769028
75,6,28,45,0.8952452440316636
75,6,28,50,0.9939854886477827
75,6,32,0,0.5623914242002184
75,6,32,5,0.4730277500042799
75,6,32,10,0.4622966251964098
75,6,32,15,0.26706906798248264
75,6,32,20,0.28675832733965095
75,6,32,25,0.2832605588251585
75,6,32,30,0.2983357455404747
75,6,32,35,0.8098195454942376
75,6,32,40,0.9105067328248335
75,6,32,45,0.89525430418745
75,6,32,50,0.993985998097923
75,6,36,0,0.5631282464743947
75,6,36,5,0.4731013015218084
75,6,36,10,0.46244617517312103
75,6,36,15,0.2659361051554805
75,6,36,20,0.2857481197789256
75,6,36,25,0.2815602052669488
75,6,36,30,0.29681657413343165
75,6,36,35,0.8098324314894697
75,6,36,40,0.9105122119520701
75,6,36,45,0.8952606502416501
75,6,36,50,0.9939863518952694
75,6,40,0,0.5631303957175182
75,6,40,5,0.47309110231798757
75,6,40,10,0.46242644501629393
75,6,40,15,0.26515846264037957
75,6,40,20,0.2850548375585246
75,6,40,25,0.2803794931286644
75,6,40,30,0.2957616672445682
75,6,40,35,0.8098415929452696
75,6,40,40,0.9105161105040933
75,6,40,45,0.8952651695060554
