"(-90.15, -0.05, 1)","(-90.15, -0.05, 2)","(-90.15, -0.05, 3)","(-90.15, -0.05, 4)","(-90.15, -0.05, 5)","(-90.15, 0.05, 1)","(-90.15, 0.05, 2)","(-90.15, 0.05, 3)","(-90.15, 0.05, 4)","(-90.15, 0.05, 5)","(-90.15, 0.15, 1)","(-90.15, 0.15, 2)","(-90.15, 0.15, 3)","(-90.15, 0.15, 4)","(-90.15, 0.15, 5)","(-90.05, -0.05, 1)","(-90.05, -0.05, 2)","(-90.05, -0.05, 3)","(-90.05, -0.05, 4)","(-90.05, -0.05, 5)","(-90.05, 0.05, 1)","(-90.05, 0.05, 2)","(-90.05, 0.05, 3)","(-90.05, 0.05, 4)","(-90.05, 0.05, 5)","(-90.05, 0.15, 1)","(-90.05, 0.15, 2)","(-90.05, 0.15, 3)","(-90.05, 0.15, 4)","(-90.05, 0.15, 5)","(-89.95, -0.05, 1)","(-89.95, -0.05, 2)","(-89.95, -0.05, 3)","(-89.95, -0.05, 4)","(-89.95, -0.05, 5)","(-89.95, 0.05, 1)","(-89.95, 0.05, 2)","(-89.95, 0.05, 3)","(-89.95, 0.05, 4)","(-89.95, 0.05, 5)","(-89.95, 0.15, 1)","(-89.95, 0.15, 2)","(-89.95, 0.15, 3)","(-89.95, 0.15, 4)","(-89.95, 0.15, 5)"
0.0,1.6741896,1.7386947,0.0034394292,8.03521,1.0781536,4.438847,8.00715,0.0,12.867591,1.1917677,3.865701,15.336679,0.6373215,11.714072,0.022476666,4.7036357,4.567792,0.0,9.381027,0.021866672,5.059676,14.442683,0.0,11.961115,0.015074124,2.6627073,26.416151,0.6373215,8.244563,0.18201752,11.63993,7.4124656,0.0,10.457301,0.2125842,8.766614,8.980462,0.0,7.9958096,0.14939891,4.172757,15.763878,0.0,8.83962
0.9105454,0.0,1.6741896,1.7386947,0.0034394292,2.2590618,1.0781536,4.438847,8.00715,0.0,6.478674,1.1917677,3.865701,15.336679,0.6373215,0.78489083,0.022476666,4.7036357,4.567792,0.0,2.2307773,0.021866672,5.059676,14.442683,0.0,6.735162,0.015074124,2.6627073,26.416151,0.6373215,0.88086283,0.18201752,11.63993,7.4124656,0.0,1.7341214,0.2125842,8.766614,8.980462,0.0,4.694421,0.14939891,4.172757,15.763878,0.0
0.0,0.9105454,0.0,1.6741896,1.7386947,0.0,2.2590618,1.0781536,4.438847,8.00715,0.88150173,6.478674,1.1917677,3.865701,15.336679,0.0,0.78489083,0.022476666,4.7036357,4.567792,0.0,2.2307773,0.021866672,5.059676,14.442683,0.059949707,6.735162,0.015074124,2.6627073,26.416151,0.0,0.88086283,0.18201752,11.63993,7.4124656,0.0,1.7341214,0.2125842,8.766614,8.980462,0.0,4.694421,0.14939891,4.172757,15.763878
8.426448,0.0,0.9105454,0.0,1.6741896,2.8001318,0.0,2.2590618,1.0781536,4.438847,0.0,0.88150173,6.478674,1.1917677,3.865701,10.855877,0.0,0.78489083,0.022476666,4.7036357,2.5794995,0.0,2.2307773,0.021866672,5.059676,3.3291247,0.059949707,6.735162,0.015074124,2.6627073,5.9655104,0.0,0.88086283,0.18201752,11.63993,3.6994283,0.0,1.7341214,0.2125842,8.766614,3.8799071,0.0,4.694421,0.14939891,4.172757
13.078611,8.426448,0.0,0.9105454,0.0,4.777125,2.8001318,0.0,2.2590618,1.0781536,3.3281393,0.0,0.88150173,6.478674,1.1917677,5.0970316,10.855877,0.0,0.78489083,0.022476666,0.15848283,2.5794995,0.0,2.2307773,0.021866672,0.0,3.3291247,0.059949707,6.735162,0.015074124,0.49192435,5.9655104,0.0,0.88086283,0.18201752,3.5318828,3.6994283,0.0,1.7341214,0.2125842,2.581006,3.8799071,0.0,4.694421,0.14939891
17.139204,13.078611,8.426448,0.0,0.9105454,25.000563,4.777125,2.8001318,0.0,2.2590618,79.68776,3.3281393,0.0,0.88150173,6.478674,18.462276,5.0970316,10.855877,0.0,0.78489083,23.254105,0.15848283,2.5794995,0.0,2.2307773,77.44628,0.0,3.3291247,0.059949707,6.735162,9.745323,0.49192435,5.9655104,0.0,0.88086283,60.96286,3.5318828,3.6994283,0.0,1.7341214,77.49991,2.581006,3.8799071,0.0,4.694421
0.39314982,17.139204,13.078611,8.426448,0.0,0.3778422,25.000563,4.777125,2.8001318,0.0,0.6121211,79.68776,3.3281393,0.0,0.88150173,3.4067822,18.462276,5.0970316,10.855877,0.0,1.4251616,23.254105,0.15848283,2.5794995,0.0,0.9808387,77.44628,0.0,3.3291247,0.059949707,10.2911825,9.745323,0.49192435,5.9655104,0.0,3.0005808,60.96286,3.5318828,3.6994283,0.0,0.8963734,77.49991,2.581006,3.8799071,0.0
0.3300755,0.39314982,17.139204,13.078611,8.426448,0.694667,0.3778422,25.000563,4.777125,2.8001318,2.1367853,0.6121211,79.68776,3.3281393,0.0,0.17724502,3.4067822,18.462276,5.0970316,10.855877,0.26993915,1.4251616,23.254105,0.15848283,2.5794995,1.0088396,0.9808387,77.44628,0.0,3.3291247,0.024722196,10.2911825,9.745323,0.49192435,5.9655104,0.11884564,3.0005808,60.96286,3.5318828,3.6994283,1.1462264,0.8963734,77.49991,2.581006,3.8799071
0.8088775,0.3300755,0.39314982,17.139204,13.078611,7.0654907,0.694667,0.3778422,25.000563,4.777125,7.371747,2.1367853,0.6121211,79.68776,3.3281393,4.271779,0.17724502,3.4067822,18.462276,5.0970316,5.695855,0.26993915,1.4251616,23.254105,0.15848283,5.562151,1.0088396,0.9808387,77.44628,0.0,9.513364,0.024722196,10.2911825,9.745323,0.49192435,5.201766,0.11884564,3.0005808,60.96286,3.5318828,5.498744,1.1462264,0.8963734,77.49991,2.581006
6.1993785,0.8088775,0.3300755,0.39314982,17.139204,13.533801,7.0654907,0.694667,0.3778422,25.000563,14.109266,7.371747,2.1367853,0.6121211,79.68776,4.2496448,4.271779,0.17724502,3.4067822,18.462276,5.9757795,5.695855,0.26993915,1.4251616,23.254105,6.4335504,5.562151,1.0088396,0.9808387,77.44628,4.24144,9.513364,0.024722196,10.2911825,9.745323,4.480773,5.201766,0.11884564,3.0005808,60.96286,4.8939347,5.498744,1.1462264,0.8963734,77.49991
0.0,6.1993785,0.8088775,0.3300755,0.39314982,0.0030295248,13.533801,7.0654907,0.694667,0.3778422,0.028617773,14.109266,7.371747,2.1367853,0.6121211,0.0,4.2496448,4.271779,0.17724502,3.4067822,0.0012047399,5.9757795,5.695855,0.26993915,1.4251616,0.013380514,6.4335504,5.562151,1.0088396,0.9808387,0.31200996,4.24144,9.513364,0.024722196,10.2911825,0.0010099051,4.480773,5.201766,0.11884564,3.0005808,0.0030084348,4.8939347,5.498744,1.1462264,0.8963734
1.8796979,0.0,6.1993785,0.8088775,0.3300755,4.1000137,0.0030295248,13.533801,7.0654907,0.694667,7.562904,0.028617773,14.109266,7.371747,2.1367853,1.0433092,0.0,4.2496448,4.271779,0.17724502,1.6369741,0.0012047399,5.9757795,5.695855,0.26993915,3.156778,0.013380514,6.4335504,5.562151,1.0088396,0.46028507,0.31200996,4.24144,9.513364,0.024722196,0.5868175,0.0010099051,4.480773,5.201766,0.11884564,0.6266341,0.0030084348,4.8939347,5.498744,1.1462264
0.49284112,1.8796979,0.0,6.1993785,0.8088775,2.7372265,4.1000137,0.0030295248,13.533801,7.0654907,5.584004,7.562904,0.028617773,14.109266,7.371747,0.0,1.0433092,0.0,4.2496448,4.271779,0.0146954805,1.6369741,0.0012047399,5.9757795,5.695855,2.4162455,3.156778,0.013380514,6.4335504,5.562151,0.0,0.46028507,0.31200996,4.24144,9.513364,0.0017705398,0.5868175,0.0010099051,4.480773,5.201766,0.17361243,0.6266341,0.0030084348,4.8939347,5.498744
0.010094791,0.49284112,1.8796979,0.0,6.1993785,0.0,2.7372265,4.1000137,0.0030295248,13.533801,0.005181393,5.584004,7.562904,0.028617773,14.109266,0.004843987,0.0,1.0433092,0.0,4.2496448,0.0,0.0146954805,1.6369741,0.0012047399,5.9757795,0.0,2.4162455,3.156778,0.013380514,6.4335504,0.002742478,0.0,0.46028507,0.31200996,4.24144,0.0,0.0017705398,0.5868175,0.0010099051,4.480773,0.0,0.17361243,0.6266341,0.0030084348,4.8939347
0.0,0.010094791,0.49284112,1.8796979,0.0,0.0,0.0,2.7372265,4.1000137,0.0030295248,0.0,0.005181393,5.584004,7.562904,0.028617773,0.0,0.004843987,0.0,1.0433092,0.0,0.0,0.0,0.0146954805,1.6369741,0.0012047399,0.0,0.0,2.4162455,3.156778,0.013380514,0.0,0.002742478,0.0,0.46028507,0.31200996,0.0,0.0,0.0017705398,0.5868175,0.0010099051,0.0,0.0,0.17361243,0.6266341,0.0030084348
0.0,0.0,0.010094791,0.49284112,1.8796979,0.0,0.0,0.0,2.7372265,4.1000137,0.0,0.0,0.005181393,5.584004,7.562904,0.0,0.0,0.004843987,0.0,1.0433092,0.0,0.0,0.0,0.0146954805,1.6369741,0.0,0.0,0.0,2.4162455,3.156778,0.0,0.0,0.002742478,0.0,0.46028507,0.0,0.0,0.0,0.0017705398,0.5868175,0.0,0.0,0.0,0.17361243,0.6266341
0.0,0.0,0.0,0.0,0.010094791,0.0,0.0,0.0,0.0,0.0,0.0,0.03686729,0.0,0.0,0.005181393,0.0,0.0,0.0,0.0,0.004843987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002742478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.04278189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23696855,0.0,0.0,0.03686729,0.0,0.03380306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20158947,0.0,0.0,0.0,0.0,0.020895723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16558494,0.0,0.0,0.0
0.0,0.02654422,0.002931476,0.0,0.04278189,0.0,0.0,0.0,0.0,0.0,0.765165,0.0,0.0644559,0.0,0.23696855,0.0,0.014159275,0.0022205724,0.0,0.03380306,0.0,0.0,0.0,0.0,0.0,0.577261,0.0,0.05670462,0.0,0.20158947,0.0,0.0066788867,0.0013667874,0.0,0.020895723,0.0,0.0,0.0,0.0,0.0,0.46201774,0.0,0.049057633,0.0,0.16558494
0.0,0.20153089,0.0,0.35719055,0.0,0.0,0.45746583,0.0,0.15884319,0.0,0.0,0.51895475,0.0,1.1178184,0.765165,0.0,0.020182036,0.0,1.7440261,0.0,0.0,0.021915967,0.0,0.8223481,0.0,0.0,0.08853178,0.0,2.618471,0.577261,0.0,0.058839347,0.0,0.5522647,0.0,0.0,0.0052545257,0.0,0.6746706,0.0,0.0,0.0593905,0.0,2.706708,0.46201774
0.0,0.0,0.20153089,0.0,0.35719055,0.0,0.0,0.45746583,0.0,0.15884319,0.0,0.0,0.51895475,0.0,1.1178184,0.0,0.0,0.020182036,0.0,1.7440261,0.0,0.0,0.021915967,0.0,0.8223481,0.0,0.0,0.08853178,0.0,2.618471,0.0,0.0,0.058839347,0.0,0.5522647,0.0,0.0,0.0052545257,0.0,0.6746706,0.0,0.0,0.0593905,0.0,2.706708
0.020076668,0.0,0.0,0.20153089,0.0,0.05724337,0.0,0.0,0.45746583,0.0,0.07897341,0.0,0.0,0.51895475,0.0,0.023729399,0.0,0.0,0.020182036,0.0,0.06303251,0.0,0.0,0.021915967,0.0,0.020786256,0.0,0.0,0.08853178,0.0,0.0,0.0,0.0,0.058839347,0.0,0.1455038,0.0,0.0,0.0052545257,0.0,0.1455038,0.0,0.0,0.0593905,0.0
0.5186315,0.020076668,0.0,0.0,0.20153089,0.42310044,0.05724337,0.0,0.0,0.45746583,0.5208417,0.07897341,0.0,0.0,0.51895475,0.6299025,0.023729399,0.0,0.0,0.020182036,0.48221207,0.06303251,0.0,0.0,0.021915967,0.66316223,0.020786256,0.0,0.0,0.08853178,2.1738007,0.0,0.0,0.0,0.058839347,0.7582233,0.1455038,0.0,0.0,0.0052545257,0.9919515,0.1455038,0.0,0.0,0.0593905
0.0,0.5186315,0.020076668,0.0,0.0,0.0,0.42310044,0.05724337,0.0,0.0,0.0,0.5208417,0.07897341,0.0,0.0,0.0,0.6299025,0.023729399,0.0,0.0,0.0,0.48221207,0.06303251,0.0,0.0,0.0,0.66316223,0.020786256,0.0,0.0,0.0,2.1738007,0.0,0.0,0.0,0.0,0.7582233,0.1455038,0.0,0.0,0.0,0.9919515,0.1455038,0.0,0.0
2.7180097,0.0,0.5186315,0.020076668,0.0,1.0097882,0.0,0.42310044,0.05724337,0.0,0.44441378,0.0,0.5208417,0.07897341,0.0,5.407275,0.0,0.6299025,0.023729399,0.0,2.4296691,0.0,0.48221207,0.06303251,0.0,1.1181489,0.0,0.66316223,0.020786256,0.0,2.449704,0.0,2.1738007,0.0,0.0,3.2835994,0.0,0.7582233,0.1455038,0.0,2.9289412,0.0,0.9919515,0.1455038,0.0
0.0,2.7180097,0.0,0.5186315,0.020076668,0.0,1.0097882,0.0,0.42310044,0.05724337,0.0,0.44441378,0.0,0.5208417,0.07897341,0.0,5.407275,0.0,0.6299025,0.023729399,0.0,2.4296691,0.0,0.48221207,0.06303251,0.0,1.1181489,0.0,0.66316223,0.020786256,0.0,2.449704,0.0,2.1738007,0.0,0.0,3.2835994,0.0,0.7582233,0.1455038,0.0,2.9289412,0.0,0.9919515,0.1455038
2.0739336,0.0,2.7180097,0.0,0.5186315,0.06422871,0.0,1.0097882,0.0,0.42310044,0.022294004,0.0,0.44441378,0.0,0.5208417,0.48646265,0.0,5.407275,0.0,0.6299025,0.13181445,0.0,2.4296691,0.0,0.48221207,0.09174591,0.0,1.1181489,0.0,0.66316223,0.015676592,0.0,2.449704,0.0,2.1738007,0.025415963,0.0,3.2835994,0.0,0.7582233,0.04489858,0.0,2.9289412,0.0,0.9919515
0.0,2.0739336,0.0,2.7180097,0.0,0.0,0.06422871,0.0,1.0097882,0.0,0.0,0.022294004,0.0,0.44441378,0.0,0.0,0.48646265,0.0,5.407275,0.0,0.0,0.13181445,0.0,2.4296691,0.0,0.0,0.09174591,0.0,1.1181489,0.0,0.0,0.015676592,0.0,2.449704,0.0,0.0,0.025415963,0.0,3.2835994,0.0,0.0,0.04489858,0.0,2.9289412,0.0
0.0,0.0,2.0739336,0.0,2.7180097,0.0,0.0,0.06422871,0.0,1.0097882,0.0,0.0,0.022294004,0.0,0.44441378,0.0,0.0,0.48646265,0.0,5.407275,0.0,0.0,0.13181445,0.0,2.4296691,0.0,0.0,0.09174591,0.0,1.1181489,0.0,0.0,0.015676592,0.0,2.449704,0.0,0.0,0.025415963,0.0,3.2835994,0.0,0.0,0.04489858,0.0,2.9289412
0.00203917,0.0,0.0,2.0739336,0.0,0.02887337,0.0,0.0,0.06422871,0.0,0.05640401,0.0,0.0,0.022294004,0.0,0.00035985347,0.0,0.0,0.48646265,0.0,0.0124063315,0.0,0.0,0.13181445,0.0,0.059775032,0.0,0.0,0.09174591,0.0,5.997558e-05,0.0,0.0,0.015676592,0.0,0.0064094868,0.0,0.0,0.025415963,0.0,0.045700703,0.0,0.0,0.04489858,0.0
0.0,0.00203917,0.0,0.0,2.0739336,0.0,0.02887337,0.0,0.0,0.06422871,0.0,0.05640401,0.0,0.0,0.022294004,0.0,0.00035985347,0.0,0.0,0.48646265,0.0,0.0124063315,0.0,0.0,0.13181445,0.0,0.059775032,0.0,0.0,0.09174591,0.0,5.997558e-05,0.0,0.0,0.015676592,0.0,0.0064094868,0.0,0.0,0.025415963,0.0,0.045700703,0.0,0.0,0.04489858
0.0,0.0,0.00203917,0.0,0.0,0.34443673,0.0,0.02887337,0.0,0.0,0.26078779,0.0,0.05640401,0.0,0.0,0.0,0.0,0.00035985347,0.0,0.0,0.2571589,0.0,0.0124063315,0.0,0.0,0.19470602,0.0,0.059775032,0.0,0.0,0.0,0.0,5.997558e-05,0.0,0.0,0.21677613,0.0,0.0064094868,0.0,0.0,0.1641305,0.0,0.045700703,0.0,0.0
0.0,0.0,0.0,0.00203917,0.0,0.0,0.34443673,0.0,0.02887337,0.0,0.0,0.26078779,0.0,0.05640401,0.0,0.0,0.0,0.0,0.00035985347,0.0,0.0,0.2571589,0.0,0.0124063315,0.0,0.0,0.19470602,0.0,0.059775032,0.0,0.0,0.0,0.0,5.997558e-05,0.0,0.0,0.21677613,0.0,0.0064094868,0.0,0.0,0.1641305,0.0,0.045700703,0.0
0.0,0.0,0.0,0.0,0.00203917,0.0,0.0,0.34443673,0.0,0.02887337,0.0,0.0,0.26078779,0.0,0.05640401,0.0,0.0,0.0,0.0,0.00035985347,0.0,0.0,0.2571589,0.0,0.0124063315,0.0,0.0,0.19470602,0.0,0.059775032,0.0,0.0,0.0,0.0,5.997558e-05,0.0,0.0,0.21677613,0.0,0.0064094868,0.0,0.0,0.1641305,0.0,0.045700703
0.0,0.0,0.0,0.0,0.0,0.23233362,0.0,0.0,0.34443673,0.0,0.29241788,0.0,0.0,0.26078779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2571589,0.0,0.9061011,0.0,0.0,0.19470602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21677613,0.0,0.0,0.0,0.0,0.1641305,0.0
0.00013632553,0.0,0.0,0.0,0.0,0.00030551298,0.23233362,0.0,0.0,0.34443673,0.0017312403,0.29241788,0.0,0.0,0.26078779,0.0,0.0,0.0,0.0,0.0,0.000101837664,0.0,0.0,0.0,0.2571589,0.00030551298,0.9061011,0.0,0.0,0.19470602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21677613,0.000101837664,0.0,0.0,0.0,0.1641305
0.006455455,0.00013632553,0.0,0.0,0.0,0.006770531,0.00030551298,0.23233362,0.0,0.0,0.00966978,0.0017312403,0.29241788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000101837664,0.0,0.0,0.0,0.0,0.00030551298,0.9061011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000101837664,0.0,0.0,0.0
0.0,0.006455455,0.00013632553,0.0,0.0,0.0,0.006770531,0.00030551298,0.23233362,0.0,0.0,0.00966978,0.0017312403,0.29241788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000101837664,0.0,0.0,0.0,0.0,0.00030551298,0.9061011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000101837664,0.0,0.0
0.08475134,0.0,0.006455455,0.00013632553,0.0,0.15668009,0.0,0.006770531,0.00030551298,0.23233362,0.45603418,0.0,0.00966978,0.0017312403,0.29241788,0.09564443,0.0,0.0,0.0,0.0,0.584101,0.0,0.0,0.000101837664,0.0,0.5063973,0.0,0.0,0.00030551298,0.9061011,0.052816886,0.0,0.0,0.0,0.0,0.3507183,0.0,0.0,0.0,0.0,0.10088708,0.0,0.0,0.000101837664,0.0
0.020741697,0.08475134,0.0,0.006455455,0.00013632553,0.15794621,0.15668009,0.0,0.006770531,0.00030551298,0.1330765,0.45603418,0.0,0.00966978,0.0017312403,0.014483023,0.09564443,0.0,0.0,0.0,0.1289386,0.584101,0.0,0.0,0.000101837664,0.060185526,0.5063973,0.0,0.0,0.00030551298,0.006487539,0.052816886,0.0,0.0,0.0,0.033888172,0.3507183,0.0,0.0,0.0,0.040737677,0.10088708,0.0,0.0,0.000101837664
0.21841805,0.020741697,0.08475134,0.0,0.006455455,0.36401564,0.15794621,0.15668009,0.0,0.006770531,0.42414182,0.1330765,0.45603418,0.0,0.00966978,0.0746028,0.014483023,0.09564443,0.0,0.0,0.17882307,0.1289386,0.584101,0.0,0.0,0.35347462,0.060185526,0.5063973,0.0,0.0,0.06377161,0.006487539,0.052816886,0.0,0.0,0.06164189,0.033888172,0.3507183,0.0,0.0,0.15351313,0.040737677,0.10088708,0.0,0.0
0.0,0.21841805,0.020741697,0.08475134,0.0,0.0,0.36401564,0.15794621,0.15668009,0.0,0.0,0.42414182,0.1330765,0.45603418,0.0,0.0,0.0746028,0.014483023,0.09564443,0.0,0.0,0.17882307,0.1289386,0.584101,0.0,0.0,0.35347462,0.060185526,0.5063973,0.0,0.0,0.06377161,0.006487539,0.052816886,0.0,0.0,0.06164189,0.033888172,0.3507183,0.0,0.0,0.15351313,0.040737677,0.10088708,0.0
0.0,0.0,0.21841805,0.020741697,0.08475134,0.0,0.0,0.36401564,0.15794621,0.15668009,0.0,0.0,0.42414182,0.1330765,0.45603418,0.0,0.0,0.0746028,0.014483023,0.09564443,0.0,0.0,0.17882307,0.1289386,0.584101,0.0,0.0,0.35347462,0.060185526,0.5063973,0.0,0.0,0.06377161,0.006487539,0.052816886,0.0,0.0,0.06164189,0.033888172,0.3507183,0.0,0.0,0.15351313,0.040737677,0.10088708
0.0,0.0,0.0,0.21841805,0.020741697,0.0,0.0,0.0,0.36401564,0.15794621,0.0,0.0,0.0,0.42414182,0.1330765,0.0,0.0,0.0,0.0746028,0.014483023,0.0,0.0,0.0,0.17882307,0.1289386,0.0,0.0,0.0,0.35347462,0.060185526,0.0,0.0,0.0,0.06377161,0.006487539,0.0,0.0,0.0,0.06164189,0.033888172,0.0,0.0,0.0,0.15351313,0.040737677
0.0,0.0,0.0,0.0,0.21841805,0.0,0.0,0.0,0.0,0.36401564,0.0,0.0,0.0,0.0,0.42414182,0.0,0.0,0.0,0.0,0.0746028,0.0,0.0,0.0,0.0,0.17882307,0.0,0.0,0.0,0.0,0.35347462,0.0,0.0,0.0,0.0,0.06377161,0.0,0.0,0.0,0.0,0.06164189,0.0,0.0,0.0,0.0,0.15351313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22172995,0.0,0.0,0.0,0.0,0.21105729,0.0,0.0,0.0,0.0,4.708501,0.0,0.0,0.0,0.0,3.413515,0.0,0.0,0.0,0.0,4.5101156,0.0,0.0,0.0,0.0,4.477669,0.0,0.0,0.0,0.0,3.720698,0.0,0.0,0.0,0.0,4.2100015,0.0,0.0,0.0,0.0,4.141423,0.0,0.0,0.0,0.0
0.0,0.22172995,0.0,0.0,0.0,0.0,0.21105729,0.0,0.0,0.0,0.041006807,4.708501,0.0,0.0,0.0,0.0,3.413515,0.0,0.0,0.0,0.0,4.5101156,0.0,0.0,0.0,0.0,4.477669,0.0,0.0,0.0,0.0,3.720698,0.0,0.0,0.0,0.0,4.2100015,0.0,0.0,0.0,0.0,4.141423,0.0,0.0,0.0
0.0,0.0,0.22172995,0.0,0.0,0.0,0.0,0.21105729,0.0,0.0,0.0,0.041006807,4.708501,0.0,0.0,0.0,0.0,3.413515,0.0,0.0,0.0,0.0,4.5101156,0.0,0.0,0.0,0.0,4.477669,0.0,0.0,0.0,0.0,3.720698,0.0,0.0,0.0,0.0,4.2100015,0.0,0.0,0.0,0.0,4.141423,0.0,0.0
0.0,0.0,0.0,0.22172995,0.0,0.0,0.0,0.0,0.21105729,0.0,0.0,0.0,0.041006807,4.708501,0.0,0.0,0.0,0.0,3.413515,0.0,0.0,0.0,0.0,4.5101156,0.0,0.0,0.0,0.0,4.477669,0.0,0.0,0.0,0.0,3.720698,0.0,0.0,0.0,0.0,4.2100015,0.0,0.0,0.0,0.0,4.141423,0.0
0.0,0.0,0.0,0.0,0.22172995,0.0,0.0,0.0,0.0,0.21105729,0.0,0.0,0.0,0.041006807,4.708501,0.0,0.0,0.0,0.0,3.413515,0.0,0.0,0.0,0.0,4.5101156,0.0,0.0,0.0,0.0,4.477669,0.0,0.0,0.0,0.0,3.720698,0.0,0.0,0.0,0.0,4.2100015,0.0,0.0,0.0,0.0,4.141423
